     50.163066	     -1.339186
     50.161036	     -1.384451
     50.158926	     -1.429672
     50.156736	     -1.474850
     50.154466	     -1.519985
     50.152117	     -1.565077
     50.149690	     -1.610125
     50.147183	     -1.655129
     50.144598	     -1.700089
     50.141934	     -1.745005
     50.139193	     -1.789878
     50.136373	     -1.834705
     50.133476	     -1.879489
     50.130501	     -1.924228
     50.127449	     -1.968922
     50.124320	     -2.013571
     50.121114	     -2.058175
     50.117831	     -2.102734
     50.114472	     -2.147248
     50.111037	     -2.191717
     50.107526	     -2.236139
     50.103939	     -2.280516
     50.100277	     -2.324848
     50.096540	     -2.369133
     50.092727	     -2.413372
     50.088840	     -2.457565
     50.084878	     -2.501706
     50.080842	     -2.545806
     50.076731	     -2.589860
     50.072547	     -2.633866
     50.068289	     -2.677826
     50.063957	     -2.721739
     50.059552	     -2.765605
     50.055074	     -2.809424
     50.050523	     -2.853195
     50.045900	     -2.896919
     50.041204	     -2.940595
     50.036436	     -2.984224
     50.031596	     -3.027804
     50.026685	     -3.071337
     50.021701	     -3.114822
     50.016647	     -3.158258
     50.011522	     -3.201646
     50.006325	     -3.244986
     50.001058	     -3.288278
     49.995721	     -3.331520
     49.990314	     -3.374714
     49.984836	     -3.417859
     49.979289	     -3.460955
     49.973673	     -3.504002
     49.967987	     -3.547000
     49.962232	     -3.589949
     49.956408	     -3.632848
     49.950516	     -3.675698
     49.944555	     -3.718498
     49.938526	     -3.761249
     49.932430	     -3.803949
     49.926265	     -3.846600
     49.920033	     -3.889201
     49.913734	     -3.931752
     49.907367	     -3.974252
     49.900934	     -4.016703
     49.894434	     -4.059103
     49.887868	     -4.101452
     49.881236	     -4.143751
     49.874537	     -4.185999
     49.867773	     -4.228197
     49.860945	     -4.270338
     49.854050	     -4.312434
     49.847090	     -4.354479
     49.840065	     -4.396472
     49.832975	     -4.438415
     49.825821	     -4.480306
     49.818603	     -4.522146
     49.811321	     -4.563934
     49.803976	     -4.605671
     49.796566	     -4.647357
     49.789094	     -4.688990
     49.781558	     -4.730572
     49.773959	     -4.772102
     49.766298	     -4.813581
     49.758574	     -4.855007
     49.750788	     -4.896381
     49.742940	     -4.937703
     49.735030	     -4.978972
     49.727059	     -5.020190
